2.730249433	1
4.987755102	3
7.090113379	1
8.171201814	0
9.232879819	2
10.299841270	1
11.376916100	2
12.508594104	0
13.593741497	2
14.636780045	3
15.679229025	1
16.822290249	2
17.868185941	0
19.016712018	1
20.063786848	1
21.119727891	3
21.805170068	2
22.278117914	1
22.792834467	3
23.573560091	0
24.174489796	3
24.694013605	1
24.950748299	2
26.039319728	0
26.557551020	3
27.083922902	0
27.986848073	1
28.498707483	2
30.267165533	0
30.823809524	2
31.373446712	1
32.240521542	3
32.738390023	0
33.208480726	3
33.480770975	2
34.569569161	0
35.076734694	1
35.625192744	3
36.477868481	2
37.004444444	2
38.829387755	0
39.357551020	3
39.907777778	1
40.716553288	2
41.211950113	3
41.739569161	0
42.001111111	1
43.056575964	3
43.587074830	0
44.116485261	2
44.969160998	0
45.498911565	1
47.322766440	0
47.868027211	2
48.342857143	1
49.147165533	1
49.647732426	3
50.147687075	0
50.428321995	2
51.513197279	1
52.044376417	3
52.504965986	2
53.340113379	0
53.862653061	2
55.612970522	3
56.179092971	1
56.708095238	2
57.650226757	2
58.270770975	0
58.793537415	1
59.823333333	2
60.359546485	3
60.870385488	0
61.956122449	2
62.461541950	1
63.024467120	2
63.274920635	3
63.555079365	0
63.774149660	1
64.075328798	0
64.610000000	2
65.162698413	3
66.197097506	0
66.709614512	2
67.242312925	1
68.309637188	0
68.575170068	2
68.859047619	0
69.124149660	3
69.363968254	1
69.608843537	3
69.852539683	0
70.096281179	2
70.428390023	0
70.932018141	1
71.474036281	3
71.950907029	2
72.480249433	3
73.028639456	0
73.577664399	0
73.824603175	1
74.075238095	2
74.664172336	3
75.195170068	1
75.696893424	2
75.917755102	2
76.211473923	3
76.761405896	0
77.833560091	2
78.323265306	1
78.825941043	0
79.076009070	3
79.347437642	2
79.592290249	0
79.901360544	1
80.446984127	2
81.016190476	0
81.493106576	3
82.015102041	1
82.527414966	3
83.092471655	2
83.568594104	0
84.150748299	1
84.708616780	3
85.210566893	1
85.727097506	2
86.258185941	3
86.543809524	2
86.793786848	0
87.334875283	0
87.834603175	1
88.380136054	3
88.643197279	0
88.893764172	2
89.126893424	3
89.383537415	1
89.882154195	0
90.461859410	1
91.018752834	3
91.538208617	2
92.095170068	1
92.631950113	0
93.165963719	2
93.461065760	3
93.698253968	0
94.211927438	2
94.745714286	1
95.279954649	0
95.813718821	2
96.369070295	1
96.866031746	3
97.410816327	0
98.000430839	2
