2.583219955	0
4.987959184	3
7.368662132	1
9.807188209	2
10.965147392	1
12.201632653	3
13.404126984	0
14.604149660	2
15.809229025	0
17.034285714	1
19.368911565	3
20.575396825	1
21.813378685	2
23.002380952	0
23.574557823	1
24.187006803	2
25.399841270	3
26.592176871	0
27.813650794	2
28.983945578	1
30.157823129	3
31.349433107	0
32.602267574	3
33.136417234	2
33.813197279	0
34.996417234	1
36.202517007	2
37.419841270	3
38.583582766	1
39.807120181	0
40.996757370	3
42.209047619	1
43.408775510	2
44.581020408	0
45.799705215	2
46.353628118	3
46.966009070	1
48.156439909	0
49.355986395	3
50.588185941	2
51.775170068	1
52.923764172	0
54.151700680	1
55.342040816	2
56.567369615	3
57.733151927	1
58.961292517	3
59.535759637	2
60.120725624	0
60.778231293	2
61.342539683	1
62.569637188	3
63.785532880	1
64.979591837	2
65.574603175	0
66.155102041	1
67.322086168	3
68.584671202	2
69.795736961	0
70.989092971	2
72.214058957	1
73.379342404	3
74.614421769	1
75.215238095	0
75.796485261	2
76.395691610	1
77.028639456	3
