2.665532880	1
4.804058957	2
6.992222222	3
8.124331066	1
9.318503401	3
10.405328798	0
11.562834467	2
12.662743764	1
13.831269841	3
14.922766440	0
15.996281179	2
17.127142857	1
18.320544218	0
19.314421769	3
20.479183673	1
21.641519274	2
22.747755102	3
23.870612245	0
24.963696145	1
26.158594104	3
27.236167800	2
28.398231293	1
28.961088435	0
29.561904762	2
30.602312925	1
31.172789116	3
31.767800454	2
32.824807256	0
33.381292517	1
33.965419501	2
35.045102041	1
35.587777778	3
36.183764172	0
37.327006803	1
37.935600907	2
38.490340136	3
39.692902494	0
40.185034014	1
40.726099773	2
41.795918367	0
42.354535147	3
42.926031746	1
43.988435374	2
45.218752834	1
45.758616780	0
46.282426304	2
46.851043084	1
47.440453515	3
48.002947846	0
48.500680272	1
49.009546485	3
49.609818594	2
50.261383220	0
50.800090703	1
51.388888889	2
51.861020408	0
52.425532880	3
52.989024943	0
53.559909297	2
54.121927438	1
54.716530612	3
55.253219955	2
55.815555556	0
56.409977324	2
57.004988662	3
57.449886621	0
58.122448980	2
58.702947846	1
59.228843537	3
59.732743764	1
60.340000000	0
60.952380952	2
61.503854875	1
62.084353741	2
62.635827664	3
63.201814059	0
